workflow	classifier	run_name	is_shuffled_control	replicate	spike_n_per_genome	total_spike_n	n_genomes	is_positive	is_negative	expected_target_labels	n_expected_species	threshold_mode	threshold_value	n_reported_taxa_detected	n_off_target_taxa_detected	n_expected_taxa_detected	n_expected_panel_labels_detected	matched_expected_labels_detected	reported_taxa	off_target_taxa	any_expected_detected	all_expected_detected	any_off_target_detected	any_taxa_detected	clean_positive_call	taxonomic_precision_observation
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	7	5000	10000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	8	2500	5000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	3	1	2	1	Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	8	5000	10000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	9	2500	5000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	4	1	3	1	Plasmodium falciparum	Plasmodium; Plasmodium (Laverania); Plasmodium falciparum; Plasmodium falciparum 383.1	Plasmodium (Laverania)	True	False	True	True	False	0.25
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	9	5000	10000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	10	2500	5000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	8	4	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae	True	True	True	True	False	0.25
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	10	5000	10000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	11	2500	5000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	3	2	1	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	11	5000	10000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	6	2	4	1	Plasmodium falciparum	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1	Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.167
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	12	2500	5000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	4	1	3	1	Plasmodium falciparum	Plasmodium; Plasmodium (Laverania); Plasmodium falciparum; Plasmodium falciparum 365.1	Plasmodium (Laverania)	True	False	True	True	False	0.25
multi_assembly	kraken	spikein_multi_flye_panel2_20260417_151425	False	12	5000	10000	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	1	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	2	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium)	True	False	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	1	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	9	3	6	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 398.1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	2	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	3	3	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium knowlesi; Plasmodium knowlesi strain H	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.167
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	2	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	10	3	7	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.3
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	3	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 58.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	3	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	8	4	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae	True	False	True	True	False	0.25
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	4	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	3	1	2	1	Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	4	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	7	3	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	5	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	2	3	1	Plasmodium falciparum	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1	Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.2
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	5	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	10	3	7	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.3
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	6	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	4	1	3	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.5
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	6	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	7	3	4	2	Plasmodium falciparum; Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium knowlesi	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.286
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	7	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	7	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	9	3	6	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	8	1000	3000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	3	1	2	1	Plasmodium knowlesi	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi	Plasmodium (Plasmodium)	True	False	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	8	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	3	2	1	Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.2
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	8	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	9	3	6	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	True	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	9	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	3	2	1	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	9	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	8	3	5	2	Plasmodium falciparum; Plasmodium knowlesi	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium knowlesi strain H	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.25
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	10	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	3	3	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium knowlesi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	11	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	7	2	5	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium)	True	True	True	True	False	0.429
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	11	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	7	2	5	3	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium knowlesi; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium)	True	True	True	True	False	0.429
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	12	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	2	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium)	True	False	True	True	False	0.333
multi_assembly	kraken	spikein_multi_flye_panel3_20260417_151431	False	12	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	3	2	1	Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.2
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	1	2	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	5	3	2	1	Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.)	True	False	True	True	False	0.2
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	5	10	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	8	4	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae	True	True	True	True	False	0.25
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	10	20	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	8	4	4	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae	True	True	True	True	False	0.25
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	25	50	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	13	6	7	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium falciparum; Plasmodium falciparum 326.1; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium falciparum 397.1; Plasmodium vinckei; Plasmodium vinckei brucechwatti; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium vinckei; Plasmodium vinckei brucechwatti	True	True	True	True	False	0.154
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	50	100	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	11	4	7	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi; Plasmodium falciparum; Plasmodium falciparum 327.1; Plasmodium falciparum 383.1; Plasmodium falciparum 398.1; Plasmodium falciparum 3D7; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium coatneyi	True	True	True	True	False	0.182
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	100	200	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	19	11	8	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium falciparum; Plasmodium falciparum 326.1; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium falciparum 398.1; Plasmodium falciparum 58.1; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum	True	True	True	True	False	0.105
multi_read	kraken	spikein_multi_read_panel2_20260417_151425	False	1	250	500	2	True	False	Plasmodium falciparum; Plasmodium vivax	2	fixed	1	19	8	11	2	Plasmodium falciparum; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium falciparum; Plasmodium falciparum 326.1; Plasmodium falciparum 327.1; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium falciparum 397.1; Plasmodium falciparum 398.1; Plasmodium falciparum 3D7; Plasmodium falciparum 58.1; Plasmodium praefalciparum (nom. ined.); Plasmodium reichenowi; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium praefalciparum (nom. ined.); Plasmodium reichenowi; Plasmodium relictum	True	True	True	True	False	0.105
